date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry
2025-07-01,2,strategy,-1,94,C,6195.0,176,0.4942622184753418,0.043536584824323654,0.1309370994567871,8.199999809265137,-0.0012144269421696663,0.00015090913802850991,1.0,0.6016597747802734,95,8.699999809265137,1,target_first15,0.06097561117441157,0.006,0.05497561117441157,45.08000011444092,-0.33000001311302185
2025-07-08,2,strategy,-1,64,C,6235.0,164,0.48528042435646057,0.05435294285416603,0.16377171874046326,8.5,-0.0016764611937105656,0.0005734022124670446,0.5756718516349792,1.0,67,9.300000190734863,3,target_first15,0.0941176694982192,0.006,0.0881176694982192,74.9000190734863,-0.33000001311302185
2025-07-14,2,strategy,-1,31,P,6245.0,167,-0.46561262011528015,0.04642857238650322,0.10888252407312393,9.800000190734863,0.0011545928427949548,-0.000499666843097657,-0.13627877831459045,-0.5752212405204773,34,7.5,3,stop_vwap,-0.23469389244597508,0.008,-0.24269389244597508,-237.84001922607422,-0.33000001311302185
2025-07-16,2,strategy,-1,111,P,6220.0,171,-0.5054019689559937,0.09545454382896423,0.1780821979045868,15.399999618530273,0.0011086809681728482,-0.0038607525639235973,-1.0,-0.9946714043617249,112,14.600000381469727,1,target_first15,-0.05194800369332062,0.006,-0.05794800369332062,-89.23992347717285,-0.33000001311302185
2025-08-01,2,strategy,-1,52,P,6245.0,195,-0.5177159905433655,0.05422535166144371,0.14452214539051056,21.299999237060547,0.0010795800480991602,-0.0002865178685169667,-0.9580928087234497,-0.4779050648212433,53,17.469999313354492,1,stop_vwap,-0.17981220943154383,0.00848000020980835,-0.18829220964135218,-401.0623921705246,0.33000001311302185
2025-08-06,2,strategy,-1,68,C,6320.0,171,0.487092524766922,0.06503378599882126,0.1946902722120285,8.880000114440918,-0.0011257276637479663,0.00115520681720227,1.0,0.9455040693283081,69,8.899999618530273,1,target_first15,0.0022521963774337892,0.006,-0.003747803622566211,-3.3280496597290035,-0.33000001311302185
2025-08-18,2,strategy,-1,59,P,6450.0,182,-0.541117787361145,0.045499999076128006,0.12398921698331833,10.0,0.0010085518006235361,-0.00026524459826759994,-0.12378640472888947,-0.9485714435577393,64,8.5,5,stop_vwap,-0.15,0.008,-0.158,-158.0,-0.33000001311302185
2025-08-21,2,strategy,-1,102,P,6375.0,156,-0.522579550743103,0.08484848588705063,0.18053597211837769,13.199999809265137,0.0017353786388412118,-0.000560830463655293,-0.22135230898857117,-0.8737474679946899,109,10.100000381469727,7,stop_vwap,-0.23484844489312093,0.006,-0.24084844489312093,-317.9199426651001,-0.33000001311302185
2025-08-28,2,strategy,-1,113,P,6480.0,164,-0.4856637418270111,0.06666667014360428,0.16470588743686676,8.399999618530273,0.001263349549844861,-0.00027001259149983525,-1.0,-0.6801619529724121,114,7.599999904632568,1,target_first15,-0.09523806550335047,0.006,-0.10123806550335047,-85.03997116088868,-1.0
2025-09-02,2,strategy,-1,80,P,6385.0,160,-0.48526474833488464,0.025403225794434547,0.07407407462596893,12.399999618530273,0.0015660547651350498,-0.0007128551369532943,-0.02692548558115959,-0.31515151262283325,90,9.699999809265137,10,stop_vwap,-0.21774192680057178,0.006,-0.22374192680057178,-277.4399806976318,-0.33000001311302185
2025-09-04,2,strategy,-1,54,C,6460.0,158,0.5046051740646362,0.049358975142240524,0.14569535851478577,7.800000190734863,-0.0015562308253720403,0.00040338365943171084,0.076171875,0.5723270177841187,61,10.199999809265137,7,target_first15,0.30769225126187616,0.008,0.29969225126187615,233.75996170043948,-0.33000001311302185
2025-07-08,2,control_A,1,79,C,6230.0,162,0.4715549945831299,0.04022988677024841,0.08695652335882187,8.699999809265137,0.0,-0.00043321025441400707,-1.0,-0.6547085046768188,80,8.600000381469727,1,stop_vwap,-0.01149418735491407,0.006,-0.01749418735491407,-15.2199426651001,-0.33000001311302185
2025-07-14,2,control_A,2,56,P,6255.0,171,-0.49955353140830994,0.03010752610862255,0.07792207598686218,9.300000190734863,0.0,0.0005722549976781011,0.8294959664344788,0.03191489353775978,57,10.5,1,stop_vwap,0.1290322349090528,0.008,0.1210322349090528,112.55998077392577,-0.33000001311302185
